Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> tom asked mary why she was buying so much food . <end>, <start> tom a demande a mary pourquoi elle achetait autant de nourriture . <end>,tom a demande a mary pourquoi elle achetait autant de nourriture . 
 <start> stop showing off ! <end>, <start> arretez de frimer ! <end>,arrete de frimer ! 
 <start> i was a member . <end>, <start> j etais membre . <end>,j etais membre . 
 <start> he was intrigued . <end>, <start> il a ete intrigue . <end>,il a ete intrigue . 
 <start> i know you re upset . <end>, <start> je sais que tu es contrariee . <end>,je sais que tu es contrarie . 
 <start> do you really want to know ? <end>, <start> voulez vous vraiment savoir ? <end>,voulez vous vraiment le savoir ? 
 <start> this road map is very useful . <end>, <start> cette carte routiere est tres utile . <end>,cette carte routiere est tres utile . 
 <start> it won t last long . <end>, <start> ca ne durera pas longtemps . <end>,ca ne durera pas longtemps . 
 <start> you re all invited . <end>, <start> vous etes toutes invitees . <end>,vous etes toutes invitees . 
 <start> why are dogs easier to train than cats ? <end>, <start> pourquoi les chiens sont ils plus faciles a dresser que les chats ? <end>,pourquoi les chiens parlent ils plus faciles . 
 <start> i listen to jazz sometimes . <end>, <start> j ecoute parfois du jazz . <end>,"j ecoute du jazz , du jazz . "
 <start> i talk to myself . <end>, <start> je me parle . <end>,je me parle . 
 <start> we now come to the point . <end>, <start> nous en arrivons maintenant au fait . <end>,nous maintenant maintenant au but . 
 <start> it means a lot to me to know that you want me to stay . <end>, <start> savoir que vous voulez que je reste veut dire beaucoup pour moi . <end>,ca signifie beaucoup de savoir que tu veux que je reste . 
 <start> tom met mary on the way to school . <end>, <start> tom a rencontre mary en allant a l ecole . <end>,tom rencontra mary sur le chemin de l ecole . 
 <start> who invited you here ? <end>, <start> qui t a invite ici ? <end>,qui t a invite ici ? 
 <start> are they canadian ? <end>, <start> sont elles canadiennes ? <end>,sont ils canadiens ? 
 <start> tom didn t tell me mary was his girlfriend . <end>, <start> tom ne m a pas dit que mary etait sa petite amie . <end>,tom ne m a pas dit que mary fut sa petite amie . 
 <start> were you born there ? <end>, <start> etes vous nees la bas ? <end>,etes vous nees la bas ? 
 <start> the hunters aimed at the elephant . <end>, <start> les chasseurs ont mis l elephant en joue . <end>,les chasseurs ont mis l elephant en joue . 
 <start> i can t make you any promises . <end>, <start> je ne peux rien vous promettre . <end>,je ne peux pas vous faire de quelconques promesses . 
 <start> where there s smoke there s fire . <end>, <start> il n y a pas de fumee sans feu . <end>,il y a de fumee de la fumee . 
 <start> should i wait for you tomorrow in front of the opera house ? <end>, <start> dois je vous attendre en face de l opera demain ? <end>,devrais je t attendre en prive de l opera canadienne ? 
 <start> i have looked for it up and down . <end>, <start> je l ai cherche partout . <end>,je l ai recherche en chemin . 
 <start> you can t keep this a secret . <end>, <start> tu ne peux pas le garder secret . <end>,tu ne peux pas le garder secret . 
 <start> tom grew up in a small town not far from here . <end>," <start> tom a grandi dans une petite ville , non loin d ici . <end>","tom a grandi dans une petite ville , n est pas d ici loin . "
 <start> is he your teacher ? <end>, <start> est il votre enseignant ? <end>,est il votre enseignant ? 
 <start> tom tried to persuade mary to drive . <end>, <start> tom a essaye de persuader mary de conduire . <end>,tom essaya de persuader mary de conduire . 
 <start> do the police have any suspects ? <end>, <start> la police a t elle le moindre suspect ? <end>,la police a t elle de quelconques suspects ? 
 <start> i messed up . <end>, <start> j ai mis la pagaille . <end>,j ai mis le souk . 
 <start> i figured you should know . <end>, <start> je me suis figure que vous devriez le savoir . <end>,je me suis figuree que vous devriez le savoir . 
 <start> i see nothing wrong with this . <end>, <start> je ne vois aucun probleme avec ca . <end>,je ne vois la rien de mal . 
 <start> how long are we supposed to keep this up ? <end>, <start> combien de temps sommes nous supposes continuer ca ? <end>,combien de temps sommes nous supposees rester ca ? 
 <start> unexpected stuff happens all the time . <end>, <start> des trucs imprevus se produisent tout le temps . <end>,des trucs imprevus se produisent tout le temps . 
 <start> the boy got lost in the forest . <end>, <start> le garcon se perdit dans la foret . <end>,le garcon se perdit dans la foret . 
" <start> if you can t beat them , join them . <end>"," <start> si vous n arrivez pas a les vaincre , joignez vous a elles . <end>","si vous ne pouvez pas les vaincre , joignez a elles . "
 <start> i want a puppy . <end>, <start> je veux un petit chien . <end>,je veux un petit chien . 
 <start> where are your gloves ? <end>, <start> ou sont tes gants ? <end>,ou sont tes gants ? 
 <start> we expect rain today . <end>, <start> nous attentons de la pluie pour aujourd hui . <end>,nous attentons de la pluie aujourd hui . 
 <start> i have to tell him something . <end>, <start> je dois lui dire quelque chose . <end>,il me faut lui dire quelque chose . 
 <start> i didn t understand that . <end>, <start> je n ai pas compris cela . <end>,je n ai pas compris ca . 
 <start> do you know who this car here belongs to ? <end>, <start> sais tu a qui appartient cette voiture ? <end>,savez vous qui a cette voiture ? 
 <start> i am sorry that i haven t written to you in such a long time . <end>, <start> je suis desolee de ne pas t avoir ecrit pendant aussi longtemps . <end>,je suis desolee de ne pas vous avoir ecrit pendant aussi longtemps . 
 <start> it is snowing . <end>, <start> il neige . <end>,il neige . 
 <start> his lackadaisical attitude to studying explains his poor grades . <end>, <start> son attitude indolente vis a vis des etudes explique ses notes mediocres . <end>,son attitude indolente de l examiner des etudes explique ses notes mediocres . 
 <start> i ll go first . <end>, <start> j irai en premier . <end>,j irai en premier . 
 <start> he told me about it . <end>, <start> il me l a dit . <end>,il m en a parle . 
 <start> it was just a hunch . <end>, <start> c etait juste une intuition . <end>,c etait juste une intuition . 
" <start> what tom said made you angry , didn t it ? <end>"," <start> ce que tom a dit vous a enerve , n est ce pas ? <end>","ce que tom a dit vous a enerve , n est ce pas ? "
 <start> i appreciate your telling me this face to face . <end>, <start> j apprecie que vous me le disiez les yeux dans les yeux . <end>,j apprecie que tu me le dises les yeux a face . 
 <start> i want you to get me a soda . <end>, <start> je veux que vous alliez me chercher une boisson petillante . <end>,je veux que vous me lachiez une boisson petillante . 
 <start> we all live within a five minutes walk from each other . <end>, <start> nous vivons tous a moins de cinq minutes de marche les uns des autres . <end>,nous vivons tous dans un verre de cinq minutes . 
 <start> i figured i could count on you . <end>, <start> je me suis imagine que je pourrais compter sur vous . <end>,je me suis imaginee que je pourrais compter sur vous . 
" <start> she advised him to take a rest , but he didn t follow her advice . <end>"," <start> elle lui a conseille de prendre un conge , mais il n a pas suivi son conseil . <end>","elle lui recommanda de prendre du repos , mais il n a pas suivi ses conseils . "
 <start> i wonder if she ll accept a belated birthday present . <end>, <start> je me demande si elle acceptera un cadeau d anniversaire en retard . <end>,je me demande si elle acceptera un cadeau d anniversaire en retard . 
 <start> she has tried various methods of slimming down . <end>, <start> elle a essaye diverses methodes pour maigrir . <end>,elle a essaye diverses methodes pour maigrir . 
 <start> tom often walks to school . <end>, <start> tom va souvent a l ecole a pied . <end>,tom va souvent a l ecole a pied . 
 <start> he hammered at the window . <end>, <start> il a tambourine a la fenetre . <end>,il tambourina a la fenetre . 
 <start> it s better than the movie . <end>, <start> c est mieux que le film . <end>,c est mieux que le film . 
 <start> i m supposed to go . <end>, <start> je suis cense partir . <end>,je suis supposee y aller . 
 <start> i m fine . <end>, <start> tout va bien . <end>,ca va . 
 <start> she did it for the good of the community . <end>, <start> elle le fit pour le bien de la communaute . <end>,elle l a fait pour la bonne communaute . 
 <start> nobody volunteers . <end>, <start> personne ne se porte volontaire . <end>,personne ne se porte volontaire . 
 <start> i solved the problem a few days ago . <end>, <start> j ai resolu le probleme il y a quelques jours . <end>,j ai resolu le probleme il y a quelques jours . 
 <start> could you please bring me a clean knife ? <end>," <start> pourriez vous , s il vous plait , m apporter un couteau propre ? <end>","pourriez vous , s il vous plait , m apporter un couteau propre ? "
 <start> more research is needed . <end>, <start> plus de recherches sont necessaires . <end>,plus de recherches c est necessaire . 
 <start> i love walking barefoot on the grass . <end>, <start> j adore marcher pieds nus dans l herbe . <end>,j adore marcher pieds nus . 
 <start> i can do it . <end>, <start> je peux y parvenir . <end>,je peux le faire . 
 <start> has something happened to tom ? <end>, <start> quelque chose est il arrive a tom ? <end>,quelque chose est il arrive a tom ? 
 <start> it s recommended that you don t write your passwords down where others might see them . <end>, <start> il est recommande de ne pas ecrire ses mots de passe la ou d autres pourraient les voir . <end>,il est recommande de ne pas ecrire ses lunettes de passe la vie ou d autres puis les voir . 
" <start> honestly , i don t think you have what it takes to become a teacher . <end>"," <start> honnetement , je ne pense pas que vous ayez l etoffe pour devenir enseignant . <end>","honnetement , je ne pense pas que tu aies l etoffe pour devenir enseignante . "
 <start> this gives me the strength to go on . <end>, <start> cela me donne de la force pour aller de l avant . <end>,ca me donne la force pour partir . 
 <start> that was very frustrating . <end>, <start> ce fut tres frustrant . <end>,c etait tres frustrant . 
 <start> can you forget your native language ? <end>, <start> peux tu oublier ta langue natale ? <end>,peux tu oublier ta langue natale ? 
 <start> the leaves on trees have turned red . <end>, <start> les feuilles des arbres sont devenues rouges . <end>,les feuilles des arbres sont devenues rouges . 
 <start> would you mind not talking about your surgery now i m trying to eat . <end>," <start> est ce que ca te derangerait de pas parler de ta chirurgie maintenant , j essaie de manger . <end>",cela vous derangerait il de ne pas parler de votre chirurgie aujourd hui je veux manger . 
 <start> he is japanese . <end>, <start> il est japonais . <end>,il est japonais . 
 <start> fetch me my hat . <end>, <start> ramene moi mon chapeau . <end>,ramene moi mon chapeau . 
 <start> i ve heard that you can kill werewolves by shooting them with silver bullets . <end>, <start> on m a dit qu on pouvait tuer les loups garous avec des balles d argent . <end>,j ai deja entendu que vous pouvez tuer les loups garous sans les americains . 
