Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> have you ever taken a lie detector test ? <end>, <start> t es tu jamais soumis a l epreuve d un detecteur de mensonges ? <end>,avez vous deja pris l epreuve d un detecteur de mensonges ? 
 <start> you d better hurry . <end>, <start> vous feriez mieux de vous grouiller . <end>,tu ferais mieux de te magner ! 
 <start> are you religious ? <end>, <start> avez vous de la religion ? <end>,avez vous de la religion ? 
 <start> please limit your presentation to minutes . <end>, <start> veuillez limiter votre presentation a trente minutes . <end>,veuillez limiter votre presentation a trente minutes . 
 <start> what made you come here so early ? <end>, <start> qu est ce qui t a fait venir ici si tot ? <end>,qu est ce qui t a amene ici aussi tot ? 
 <start> who asked you to sing ? <end>, <start> qui t a demande de chanter ? <end>,qui t a demande de chanter ? 
 <start> the boy who had been missing was identified by his clothes . <end>, <start> le garcon qui avait disparu fut identifie d apres ses vetements . <end>,le garcon qui avait disparu a ete identifie d apres ses vetements . 
 <start> you lost . <end>, <start> vous avez perdu . <end>,vous avez perdu . 
 <start> i wanted to talk to you about something . <end>, <start> je voulais discuter avec toi de quelque chose . <end>,je voulais m entretenir avec toi de quelque chose . 
 <start> you re very understanding . <end>, <start> tu es tres comprehensive . <end>,tu es tres comprehensif . 
 <start> i m sure he ll leave early . <end>, <start> je suis sure qu il partira tot . <end>,je suis sure qu il partira tot . 
 <start> come over . <end>, <start> viens chez nous ! <end>,joins toi ! 
" <start> i knocked on the door , but there was no answer . <end>"," <start> j ai frappe a la porte , mais il n y a pas eu de reponse . <end>","j ai frappe a la porte , mais il n y a pas de reponse . "
 <start> are you questioning my loyalty ? <end>, <start> mettez vous en doute ma loyaute ? <end>,etes vous en train de questionner ma fidelite ? 
 <start> she got married to him . <end>, <start> elle l epousa . <end>,elle s est mariee avec lui . 
 <start> i was sick . <end>, <start> j ai ete malade . <end>,j etais malade . 
 <start> it s very humid . <end>, <start> c est tres humide . <end>,c est tres humide . 
 <start> i found the empty box . <end>, <start> je trouvai la boite vide . <end>,j ai trouve la boite vide . 
" <start> no matter how hard she tried , she couldn t please him . <end>"," <start> elle avait beau essayer , elle ne pouvait le contenter . <end>","qu tant qu elle a essaye , elle ne pourrait pas se reproduire . "
 <start> how important are children to you ? <end>, <start> combien les enfants sont ils importants pour vous ? <end>,combien les enfants sont ils importants pour toi ? 
 <start> he looks to his uncle for advice whenever he is in trouble . <end>, <start> il cherche conseil aupres de son oncle quand il a des soucis . <end>,il cherche conseil aupres de son oncle quand il a des soucis . 
 <start> tom sang a duet with mary . <end>, <start> tom a chante un duo avec marie . <end>,tom a chante un duo avec marie . 
 <start> you must think of your family . <end>, <start> il te faut penser a ta famille . <end>,tu dois penser a ta famille . 
 <start> he s done it before . <end>, <start> il l a fait auparavant . <end>,il l a fait auparavant . 
 <start> he went around the neighborhood collecting signatures . <end>, <start> il a fait le tour du quartier en recuperant des signatures . <end>,il est alle dans le quartier en recuperant des signatures . 
 <start> i regret not having listened . <end>, <start> je regrette de ne pas avoir ecoute . <end>,je regrette de ne pas avoir ecoute . 
 <start> portugal has decriminalized the personal possession of drugs . <end>, <start> le portugal a depenalise la possession de drogues a usage personnel . <end>,le portugal a coupe le compte de la drogue . 
 <start> come into my room . <end>, <start> entrez dans ma chambre . <end>,entre dans ma chambre ! 
 <start> don t you agree ? <end>, <start> n etes vous pas d accord ? <end>,n etes vous pas d accord ? 
 <start> i can understand why you don t want to eat there . <end>, <start> je peux comprendre pourquoi tu ne veux pas manger la . <end>,je peux comprendre pourquoi tu ne veux pas manger la . 
 <start> why bother fixing it ? <end>, <start> a quoi bon le reparer ? <end>,pourquoi le coup de la fin ? 
 <start> i m a baker . <end>, <start> je suis boulangere . <end>,je suis boulanger . 
 <start> i met tom at the library . <end>, <start> j ai rencontre tom a la bibliotheque . <end>,j ai rencontre tom a la bibliotheque . 
 <start> i don t know what i m going to do next . <end>, <start> j ignore ce que je vais faire ensuite . <end>,je ne sais pas ce que je vais faire ensuite . 
 <start> you should work hard . <end>, <start> tu devrais travailler dur . <end>,vous devriez travailler dur . 
 <start> you were tom s only friend . <end>, <start> vous etiez le seul ami de tom . <end>,vous etiez le seul ami de tom . 
 <start> you don t sound very confident . <end>," <start> a t entendre , tu n as pas l air tres confiante . <end>","a vous entendre , vous n avez pas l air tres confiante . "
 <start> the movie was really good . <end>, <start> le film etait vraiment bon . <end>,le film etait vraiment bon . 
 <start> i hate that color . <end>, <start> je deteste cette couleur . <end>,je deteste cette couleur . 
 <start> i have to stay here . <end>, <start> il me faut rester ici . <end>,il me faut rester ici . 
 <start> tom most certainly would not approve . <end>, <start> tom n approuverait certainement pas . <end>,tom n approuverait certainement pas . 
 <start> the bridge is built of wood . <end>, <start> ce pont est fait en bois . <end>,le pont est en bois . 
 <start> sunglasses protect our eyes from the sun . <end>, <start> les lunettes de soleil protegent nos yeux du soleil . <end>,les lunettes de soleil protegent nos yeux du soleil . 
 <start> tom stopped it . <end>, <start> tom l a arrete . <end>,tom l a arrete . 
 <start> do penguins live at the north pole ? <end>, <start> est ce que les pingouins vivent au pole nord ? <end>,est ce que les pingouins vivent au pole nord ? 
 <start> do you have enough information to go on ? <end>, <start> disposes tu de suffisamment d information pour avancer ? <end>,avez vous suffisamment d information pour y parvenir ? 
 <start> misery loves company . <end>, <start> le malheur ne vient jamais seul . <end>,le malheur ne vient jamais . 
 <start> i don t really want to go there by myself . <end>, <start> je ne veux pas vraiment m y rendre seule . <end>,je ne veux pas vraiment m y rendre seul . 
 <start> we re uninsured . <end>, <start> nous ne sommes pas assurees . <end>,nous ne sommes pas assurees . 
 <start> the policeman grabbed the robber s arm . <end>, <start> le policier se saisit du bras du voleur . <end>,le policier chargee du bras du voleur . 
 <start> he has a hard time remembering names . <end>, <start> il n est pas doue pour retenir les noms . <end>,il a un grand doue pour retenir les noms . 
 <start> has he given up cigarettes ? <end>, <start> a t il laisse tombe la cigarette ? <end>,est ce qu il a arrete de fumer ? 
 <start> don t worry . everything ll be fine . <end>, <start> ne t en fais pas ! tout ira bien . <end>,ne vous en faites pas ! tout ira bien . 
 <start> the baby s fine . <end>, <start> l enfant va bien . <end>,le bebe va bien . 
 <start> i hope this works . <end>, <start> j espere que ca marche . <end>,j espere que ca fonctionne . 
 <start> the problem is how to raise the funds . <end>, <start> la question est de savoir comment reunir les fonds . <end>,le probleme est comment reunir les fonds . 
 <start> i go to school on foot . <end>, <start> je vais a l ecole a pied . <end>,je vais a l ecole a pied . 
 <start> i love the way you talk . <end>, <start> j adore la maniere dont tu parles . <end>,j adore ta facon de parler . 
 <start> are there any bags in this shop ? <end>, <start> y a t il des sacs dans cette boutique ? <end>,y a t il des sacs dans ce magasin ? 
 <start> is this the right thing to do ? <end>, <start> est ce la bonne chose a faire ? <end>,est ce la bonne chose a faire ? 
 <start> we volunteered . <end>, <start> nous nous portames volontaires . <end>,nous nous sommes portees volontaires . 
 <start> i ve got plenty of room . <end>, <start> je dispose de beaucoup d espace . <end>,j ai plein de chambre . 
 <start> do you really want me to dance with you ? <end>, <start> veux tu vraiment que je danse avec toi ? <end>,veux tu vraiment que je danse avec toi ? 
 <start> i hope you ll be able to sleep . <end>, <start> j espere que tu seras capable de dormir . <end>,j espere que tu seras capable de dormir . 
 <start> i spilled coffee on your tablecloth . <end>, <start> j ai renverse du cafe sur ta nappe . <end>,j ai renverse du cafe sur ta nappe . 
 <start> we advertise our products on tv . <end>, <start> nous faisons la publicite de nos produits a la television . <end>,nous faisons la fete nos produits a la television . 
 <start> i will have left here before you return . <end>, <start> je serai parti d ici avant ton retour . <end>,je serai parti d abandonner la avant que tu ne reviennes . 
 <start> tom told mary that he had a new girlfriend . <end>, <start> tom a dit a mary qu il avait une nouvelle petite amie . <end>,tom a dit a mary qu il avait une nouvelle petite amie . 
 <start> everyone worked very hard . <end>, <start> tout le monde a travaille tres dur . <end>,tout le monde a travaille tres dur . 
 <start> i ought to have made a hotel reservation earlier . <end>, <start> j aurai du faire une reservation d hotel plus tot . <end>,je devrais avoir fait d une reservation d hotel plus tot . 
 <start> we need to water the flowers . <end>, <start> nous devons arroser les fleurs . <end>,nous avons besoin de l eau aux fleurs . 
 <start> i have some french books . <end>, <start> je possede quelques livres en francais . <end>,j ai quelques livres en francais . 
 <start> how much does she spend per month ? <end>, <start> combien depense t elle par mois ? <end>,combien depense t elle par mois ? 
 <start> maybe you should have a little talk with tom . <end>, <start> vous devriez peut etre avoir une petite discussion avec tom . <end>,tu devrais peut etre un peu parler avec tom . 
 <start> that s not what i saw . <end>, <start> ce n est pas ce que j ai vu . <end>,ce n est pas ce que j ai vu . 
 <start> i m sorry i yelled at you . <end>, <start> je suis desolee de t avoir hurle dessus . <end>,je suis desolee de vous avoir crie apres . 
 <start> i didn t like the result . <end>, <start> le resultat ne me convient pas . <end>,je n ai pas aime le resultat . 
 <start> i have nothing to say right now . <end>, <start> je n ai rien a dire maintenant . <end>,je n ai rien a dire a l instant . 
 <start> there s no need for you to prepare a formal speech . <end>, <start> il n est pas necessaire que vous prepariez un discours formel . <end>,il n est pas necessaire que vous prepariez un discours formel . 
 <start> the house was in flames . <end>, <start> la maison etait en flammes . <end>,la maison etait en courant . 
" <start> yesterday , i was at tom s place . <end>"," <start> hier , j etais chez tom . <end>","hier , j etais chez tom . "
